index_one,index_zero,p_id,hh_id,cbg_id
5983,5982,2,1754,177
5987,5986,1,188,68
5988,5987,2,37,103
5994,5993,1,360,30
6006,6005,1,131,40
6010,6009,1,604,161
6012,6011,1,405,180
6023,6022,1,3,51
6025,6024,1,576,170
6027,6026,1,351,5
6030,6029,1,402,189
6031,6030,1,198,34
6041,6040,1,203,117
6044,6043,4,412,185
6050,6049,2,428,50
6051,6050,1,447,144
6055,6054,1,36,173
6057,6056,1,606,154
6068,6067,1,296,124
6072,6071,2,39,130
6075,6074,1,1448,177
6077,6076,2,1206,75
6081,6080,1,520,140
6083,6082,2,266,69
6085,6084,3,610,55
6088,6087,1,631,73
6089,6088,1,821,126
6107,6106,1,416,115
6109,6108,3,620,71
6110,6109,1,437,86
6116,6115,1,114,8
6121,6120,2,54,124
6129,6128,2,382,148
6133,6132,2,109,151
6136,6135,1,439,157
6139,6138,6,487,104
6141,6140,1,44,164
6142,6141,2,502,177
6148,6147,4,306,79
6151,6150,2,270,167
6161,6160,1,667,17
6163,6162,1,333,133
6166,6165,2,83,70
6167,6166,1,139,171
6183,6182,1,689,120
6191,6190,1,394,24
6193,6192,1,471,33
6206,6205,1,563,124
6208,6207,2,608,27
6209,6208,2,73,190
6212,6211,1,393,30
6217,6216,1,115,155
6218,6217,2,201,117
6220,6219,5,273,183
6223,6222,1,20,146
6229,6228,1,78,85
6231,6230,1,950,69
6232,6231,3,378,77
6250,6249,2,234,109
6270,6269,1,93,90
6271,6270,1,276,112
6277,6276,2,103,78
6283,6282,1,101,88
6289,6288,2,107,139
6292,6291,3,1316,177
6294,6293,1,382,177
6295,6294,2,340,135
6298,6297,1,644,55
6312,6311,1,3,34
6313,6312,1,298,87
6324,6323,3,192,32
6333,6332,1,503,30
6337,6336,1,483,135
6345,6344,2,182,26
6346,6345,4,93,177
6347,6346,1,496,95
6351,6350,1,28,139
6364,6363,1,418,164
6366,6365,2,89,172
6375,6374,2,454,79
6376,6375,2,76,84
6378,6377,2,171,102
6382,6381,2,353,146
6383,6382,2,235,26
6386,6385,2,311,29
6390,6389,1,328,174
6392,6391,3,472,25
6396,6395,1,580,171
6403,6402,2,604,73
6405,6404,1,147,151
6406,6405,1,253,53
6413,6412,1,455,81
6414,6413,3,464,121
6421,6420,1,219,30
6424,6423,1,45,22
6425,6424,1,245,34
6434,6433,1,966,79
6438,6437,2,911,147
6442,6441,4,115,64
6451,6450,2,1107,75
6458,6457,2,751,3
6470,6469,1,107,144
6474,6473,2,278,84
6482,6481,1,326,13
6483,6482,2,275,110
6486,6485,1,130,16
6488,6487,1,25,94
6496,6495,2,107,51
6499,6498,1,678,10
6503,6502,3,227,122
6504,6503,1,207,135
6507,6506,1,565,10
6508,6507,1,1207,137
6522,6521,1,553,73
6529,6528,1,238,153
6536,6535,1,578,81
6537,6536,2,797,137
6538,6537,1,220,11
6543,6542,3,1060,161
6544,6543,3,215,2
6545,6544,1,131,35
6557,6556,1,91,174
6571,6570,1,112,157
6576,6575,2,566,116
6578,6577,1,2,95
6592,6591,1,324,81
6593,6592,3,542,5
6602,6601,1,173,82
6603,6602,2,833,69
6615,6614,1,752,3
6618,6617,2,336,55
6621,6620,1,398,114
6628,6627,1,133,66
6632,6631,4,158,103
6636,6635,2,116,21
6642,6641,2,99,84
6643,6642,1,153,92
6644,6643,2,246,126
6645,6644,2,1174,177
6648,6647,1,1656,177
6654,6653,2,190,100
6658,6657,1,261,91
6659,6658,1,351,21
6660,6659,1,383,136
6662,6661,1,117,142
6668,6667,1,395,192
6671,6670,2,671,18
6683,6682,1,632,195
6692,6691,1,698,22
6699,6698,1,720,164
6710,6709,1,11,51
6711,6710,1,85,141
6712,6711,1,346,117
6718,6717,1,468,189
6728,6727,2,624,189
6735,6734,1,868,78
6736,6735,1,201,12
6738,6737,1,360,87
6741,6740,2,506,112
6742,6741,2,775,195
6745,6744,3,37,77
6759,6758,2,138,129
6764,6763,1,182,120
6768,6767,2,651,122
6779,6778,1,304,111
6781,6780,1,608,132
6790,6789,1,40,150
6798,6797,1,1255,75
6804,6803,1,98,79
6806,6805,7,221,143
6808,6807,1,235,120
6824,6823,2,471,31
6835,6834,1,111,28
6843,6842,1,273,44
6844,6843,1,545,187
6857,6856,2,363,54
6858,6857,2,144,89
6859,6858,2,116,29
6868,6867,1,103,60
6871,6870,1,204,24
6875,6874,1,351,29
6876,6875,1,162,64
6878,6877,2,303,146
6882,6881,2,350,95
6883,6882,1,28,34
6885,6884,2,954,165
6886,6885,1,734,137
6899,6898,1,152,150
6905,6904,1,613,78
6910,6909,1,173,185
6916,6915,1,428,44
6917,6916,3,405,3
6923,6922,1,751,189
6925,6924,1,122,55
6929,6928,1,594,187
6930,6929,2,444,171
6931,6930,2,761,44
6935,6934,1,261,23
6943,6942,1,133,14
6945,6944,3,43,22
6949,6948,2,1047,10
6950,6949,2,337,18
6952,6951,2,78,35
6957,6956,1,210,43
6963,6962,1,39,61
6973,6972,1,479,151
6974,6973,2,38,8
6976,6975,3,240,5
6978,6977,2,433,75
6980,6979,1,468,18
6986,6985,2,503,43
6988,6987,1,531,71
6989,6988,1,487,3
6990,6989,1,572,30
6996,6995,2,96,145
6998,6997,1,100,119
7004,7003,3,600,180
7011,7010,1,625,154
7025,7024,1,160,174
7041,7040,3,1243,177
7045,7044,1,115,88
7047,7046,2,121,164
7062,7061,1,669,55
7067,7066,1,150,134
7069,7068,1,582,195
7070,7069,2,330,100
7071,7070,1,487,167
7072,7071,2,421,104
7073,7072,2,1,5
7074,7073,4,653,192
7077,7076,2,329,144
7078,7077,1,20,180
7083,7082,2,684,195
7086,7085,3,234,65
7094,7093,2,258,128
7098,7097,1,211,168
7116,7115,2,34,119
7121,7120,1,181,84
7129,7128,2,502,171
7131,7130,2,297,154
7133,7132,2,351,23
7137,7136,1,482,71
7150,7149,1,707,154
7151,7150,1,388,12
7167,7166,1,972,76
7182,7181,1,1822,177
7185,7184,2,608,127
7186,7185,1,219,87
7187,7186,1,1493,137
7196,7195,1,481,5
7197,7196,1,516,92
7199,7198,1,45,151
7201,7200,2,902,177
7208,7207,2,1044,31
7210,7209,1,426,29
7216,7215,1,47,195
7234,7233,3,539,122
7239,7238,1,128,179
7242,7241,1,128,7
7243,7242,2,691,22
7253,7252,2,282,181
7254,7253,1,550,20
7276,7275,1,316,100
7290,7289,2,754,192
7292,7291,2,484,71
7298,7297,1,53,147
7299,7298,1,504,14
7305,7304,1,260,110
7309,7308,2,210,192
7314,7313,2,106,82
7315,7314,2,433,171
7319,7318,2,161,60
7325,7324,1,70,102
7328,7327,3,498,181
7329,7328,1,285,140
7331,7330,1,495,150
7332,7331,1,699,44
7337,7336,1,376,76
7342,7341,2,813,76
7345,7344,4,528,75
7351,7350,2,312,35
7352,7351,1,415,111
7355,7354,1,683,194
7364,7363,1,281,96
7368,7367,2,790,126
7371,7370,1,925,69
7379,7378,2,936,195
7392,7391,1,133,54
7395,7394,4,202,109
7399,7398,3,641,194
7412,7411,1,566,169
7415,7414,2,1042,95
7421,7420,2,830,27
7424,7423,2,237,32
7426,7425,1,101,59
7429,7428,75,0,182
7433,7432,3,155,140
7434,7433,1,381,165
7436,7435,1,372,76
7438,7437,2,799,174
7447,7446,1,303,161
7448,7447,2,485,164
7452,7451,2,258,65
7454,7453,1,491,77
7469,7468,1,248,39
7479,7478,1,236,184
7480,7479,2,284,137
7491,7490,4,506,170
7493,7492,1,158,3
7511,7510,4,5,51
7514,7513,2,212,174
7521,7520,1,765,195
7533,7532,2,38,171
7534,7533,1,400,44
7541,7540,1,565,69
7548,7547,1,158,167
7558,7557,1,189,140
7565,7564,1,606,143
7575,7574,1,840,161
7579,7578,2,586,159
7583,7582,3,129,96
7602,7601,1,287,25
7605,7604,1,43,133
7616,7615,1,198,121
7626,7625,1,163,130
7633,7632,1,359,29
7634,7633,1,1053,132
7635,7634,3,1243,75
7639,7638,1,110,152
7649,7648,1,600,137
7652,7651,4,111,103
7655,7654,3,507,103
7656,7655,1,117,169
7664,7663,2,45,134
7665,7664,1,676,135
7670,7669,2,918,195
7671,7670,2,112,181
7675,7674,1,237,72
7679,7678,1,473,23
7681,7680,1,248,50
7683,7682,1,497,14
7684,7683,1,392,24
7686,7685,1,652,159
7689,7688,2,585,7
7690,7689,1,148,7
7692,7691,1,619,174
7721,7720,1,337,49
7722,7721,3,695,78
7725,7724,2,713,76
7727,7726,1,188,111
7745,7744,3,465,61
7753,7752,2,102,146
7779,7778,1,52,33
7784,7783,1,89,23
7786,7785,3,321,151
7787,7786,2,533,34
7794,7793,2,59,11
7795,7794,4,410,3
7796,7795,1,131,95
7799,7798,2,361,136
7802,7801,2,902,75
7804,7803,1,224,27
7807,7806,1,82,175
7808,7807,1,155,185
7825,7824,1,327,181
7829,7828,1,202,36
7833,7832,1,643,80
7835,7834,3,359,114
7837,7836,1,928,3
7840,7839,3,108,145
7843,7842,7,223,144
7850,7849,1,477,154
7852,7851,2,456,78
7859,7858,2,601,67
7861,7860,2,1510,192
7869,7868,1,33,25
7876,7875,2,1,29
7880,7879,7,1000,161
7891,7890,1,589,7
7892,7891,3,896,3
7895,7894,2,605,41
7910,7909,1,713,86
7916,7915,1,584,78
7917,7916,3,35,158
7918,7917,3,547,121
7928,7927,1,214,92
7936,7935,3,413,21
7944,7943,1,108,121
7947,7946,1,349,187
7953,7952,2,255,140
7955,7954,3,366,63
7956,7955,1,356,39
7957,7956,2,519,92
7959,7958,1,34,80
7966,7965,1,349,82
7968,7967,1,364,159
7972,7971,3,116,141
7985,7984,2,41,134
7986,7985,3,76,168
7989,7988,2,452,92
7991,7990,1,418,46
7992,7991,1,238,73
7996,7995,1,248,85
8001,8000,2,608,98
8004,8003,2,261,7
8010,8009,2,362,106
8016,8015,1,94,14
8029,8028,3,705,143
8041,8040,1,357,103
8042,8041,1,96,61
8048,8047,3,363,109
8049,8048,1,100,106
8051,8050,1,114,183
8053,8052,3,974,10
8054,8053,2,679,80
8056,8055,1,51,80
8059,8058,2,480,144
8069,8068,1,720,116
8074,8073,1,91,91
8085,8084,1,232,4
8086,8085,1,385,99
8092,8091,1,721,187
8099,8098,2,82,133
8107,8106,3,462,10
8112,8111,1,304,104
8116,8115,1,773,69
8119,8118,1,144,123
8120,8119,1,96,137
8124,8123,1,597,67
8127,8126,2,429,124
8129,8128,1,523,195
8142,8141,1,317,44
8146,8145,1,178,90
8154,8153,2,49,171
8156,8155,2,178,168
8168,8167,2,265,122
8170,8169,2,634,194
8184,8183,2,249,146
8186,8185,1,514,120
8188,8187,1,176,103
8194,8193,3,627,152
8201,8200,2,371,195
8203,8202,3,168,192
8205,8204,3,83,99
8214,8213,1,119,9
8215,8214,2,140,62
8221,8220,2,270,135
8223,8222,1,421,192
8224,8223,1,420,94
8227,8226,1,85,193
8228,8227,1,200,92
8232,8231,1,690,119
8248,8247,3,212,175
8250,8249,1,702,161
8262,8261,1,42,68
8266,8265,1,33,176
8267,8266,1,694,122
8268,8267,1,363,17
8275,8274,3,142,106
8277,8276,2,294,96
8287,8286,1,110,76
8293,8292,2,257,174
8294,8293,1,638,122
8296,8295,1,543,99
8299,8298,3,83,152
8303,8302,1,306,179
8309,8308,1,264,168
8311,8310,4,189,87
8313,8312,2,355,119
8314,8313,1,203,55
8324,8323,2,556,20
8326,8325,1,432,148
8329,8328,1,1587,177
8331,8330,2,470,117
8333,8332,2,225,144
8336,8335,2,409,194
8343,8342,1,484,79
8346,8345,1,333,126
8347,8346,1,50,193
8353,8352,4,211,128
8355,8354,4,506,127
8358,8357,1,326,88
8360,8359,2,188,58
8361,8360,2,306,159
8365,8364,1,239,61
8371,8370,1,29,124
8378,8377,1,147,117
8380,8379,2,107,121
8382,8381,1,201,145
8388,8387,1,1009,192
8391,8390,3,48,35
8394,8393,1,103,174
8400,8399,1,1378,177
8417,8416,2,37,60
8418,8417,1,456,60
8419,8418,2,534,180
8422,8421,1,220,108
8426,8425,1,311,57
8427,8426,1,369,116
8429,8428,1,830,174
8430,8429,1,721,185
8439,8438,1,102,67
8441,8440,2,35,56
8443,8442,1,1152,192
8444,8443,1,28,121
8445,8444,1,450,189
8454,8453,3,464,22
8457,8456,1,974,92
8463,8462,2,774,27
8464,8463,1,111,3
8465,8464,1,47,83
8484,8483,2,614,174
8491,8490,2,740,161
8496,8495,1,781,132
8497,8496,1,742,4
8501,8500,2,169,186
8507,8506,2,245,90
8512,8511,1,291,11
8514,8513,2,412,99
8515,8514,1,446,27
8516,8515,1,462,92
8531,8530,1,235,88
8536,8535,2,498,43
8539,8538,3,23,60
8541,8540,2,136,104
8544,8543,3,28,130
8551,8550,4,381,159
8559,8558,3,238,108
8565,8564,2,985,10
8566,8565,1,183,137
8571,8570,1,11,121
8573,8572,5,224,184
8580,8579,2,222,96
8592,8591,1,143,79
8599,8598,2,1498,177
8619,8618,2,396,88
8623,8622,2,159,175
8624,8623,2,128,84
8633,8632,1,141,94
8637,8636,5,503,145
8648,8647,2,156,54
8657,8656,2,642,121
8664,8663,1,377,48
8677,8676,1,413,122
8683,8682,1,261,178
8684,8683,3,255,164
8685,8684,2,716,25
8691,8690,1,415,104
8692,8691,2,414,194
8698,8697,1,512,22
8703,8702,1,138,122
8704,8703,3,574,99
8705,8704,2,595,191
8719,8718,2,916,10
8726,8725,3,367,133
8738,8737,1,246,121
8739,8738,3,419,34
8741,8740,1,13,74
8743,8742,2,473,7
8745,8744,2,23,158
8747,8746,1,750,10
8752,8751,1,366,39
8760,8759,1,425,35
8768,8767,1,160,23
8786,8785,3,203,122
8793,8792,1,260,79
8799,8798,1,139,96
8800,8799,2,272,5
8805,8804,4,390,104
8806,8805,4,199,142
8812,8811,3,200,69
8813,8812,2,390,103
8814,8813,219,0,182
8816,8815,1,693,22
8829,8828,1,490,31
8840,8839,2,182,147
8844,8843,2,33,117
8857,8856,1,9,25
8858,8857,2,781,127
8860,8859,5,151,19
8864,8863,1,613,127
8871,8870,2,820,31
8878,8877,1,279,146
8883,8882,1,86,138
8886,8885,1,542,103
8887,8886,4,379,75
8888,8887,1,137,189
8889,8888,1,445,43
8890,8889,3,1032,69
8891,8890,4,58,190
8895,8894,1,691,25
8898,8897,1,428,56
8900,8899,1,585,81
8901,8900,2,305,100
8905,8904,1,664,92
8926,8925,2,456,170
8933,8932,2,195,37
8934,8933,1,346,55
8936,8935,2,166,37
8937,8936,1,888,78
8940,8939,2,205,122
8941,8940,2,670,75
8944,8943,1,781,174
8952,8951,2,378,132
8956,8955,3,303,189
8964,8963,3,136,136
8972,8971,2,356,76
8981,8980,1,724,71
8982,8981,1,584,27
8985,8984,2,563,137
8992,8991,2,755,122
9000,8999,2,212,91
9009,9008,1,229,191
9013,9012,1,1219,132
9022,9021,2,76,177
9026,9025,1,287,12
9034,9033,2,225,193
9042,9041,2,241,113
9053,9052,1,605,120
9054,9053,2,148,84
9074,9073,1,513,181
9077,9076,1,68,167
9079,9078,1,8,61
9080,9079,1,86,41
9090,9089,2,633,99
9091,9090,1,55,39
9109,9108,1,237,69
9113,9112,3,426,51
9115,9114,2,278,177
9116,9115,2,234,186
9120,9119,2,713,95
9137,9136,1,1225,95
9142,9141,2,389,76
9143,9142,2,522,103
9144,9143,2,86,121
9149,9148,2,1524,177
9151,9150,2,13,28
9155,9154,3,83,35
9156,9155,1,609,185
9158,9157,1,292,50
9176,9175,3,816,177
9177,9176,3,386,88
9188,9187,1,169,48
9197,9196,2,426,178
9198,9197,2,105,174
9205,9204,2,233,61
9212,9211,2,63,186
9217,9216,1,53,12
9218,9217,1,89,89
9220,9219,1,58,93
9224,9223,1,100,166
9230,9229,1,50,138
9234,9233,1,261,81
9235,9234,1,100,195
9256,9255,1,279,191
9258,9257,1,459,50
9261,9260,1,186,145
9275,9274,2,595,73
9276,9275,2,412,76
9280,9279,2,289,120
9287,9286,2,233,137
9294,9293,2,220,57
9303,9302,1,366,85
9308,9307,1,215,33
9317,9316,1,757,11
9325,9324,1,33,12
9328,9327,2,167,89
9331,9330,2,228,87
9335,9334,1,55,50
9345,9344,1,593,120
9346,9345,2,34,195
9360,9359,3,244,178
9361,9360,1,530,28
9363,9362,2,85,121
9368,9367,3,113,104
9374,9373,2,217,132
9379,9378,3,195,76
9382,9381,1,32,99
9401,9400,1,258,96
9402,9401,1,68,15
9412,9411,1,61,163
9421,9420,1,14,70
9439,9438,3,103,133
9447,9446,3,389,169
9449,9448,1,67,5
9466,9465,1,409,63
9469,9468,1,186,130
9477,9476,3,163,102
9481,9480,2,132,168
9487,9486,1,739,111
9488,9487,2,49,183
9490,9489,1,161,5
9494,9493,1,316,92
9496,9495,3,315,186
9500,9499,1,340,54
9502,9501,2,810,195
9503,9502,4,491,127
9508,9507,2,1720,192
9510,9509,1,89,178
9519,9518,2,48,163
9521,9520,1,224,98
9526,9525,1,387,69
9531,9530,1,72,4
9534,9533,1,351,112
9537,9536,1,295,140
9540,9539,2,478,76
9546,9545,2,268,171
9547,9546,2,712,120
9548,9547,1,155,37
9551,9550,1,158,135
9552,9551,3,161,175
9559,9558,1,80,158
9566,9565,205,0,182
9569,9568,2,133,144
9576,9575,2,621,124
9579,9578,1,229,73
9590,9589,2,71,122
9591,9590,1,602,177
9605,9604,2,214,86
9610,9609,1,235,59
9618,9617,1,138,103
9625,9624,1,215,53
9642,9641,3,230,195
9644,9643,1,1175,31
9650,9649,1,279,180
9670,9669,1,595,157
9673,9672,1,14,187
9675,9674,1,613,98
9694,9693,3,781,165
9698,9697,1,43,126
9727,9726,2,467,195
9756,9755,2,654,195
9758,9757,1,429,186
9760,9759,2,55,40
9777,9776,90,0,38
9795,9794,2,869,31
9796,9795,2,135,154
9800,9799,2,456,127
9802,9801,1,279,73
9807,9806,2,672,11
9812,9811,3,394,178
9826,9825,1,766,137
9829,9828,4,609,25
9843,9842,1,1148,137
9848,9847,1,426,112
9866,9865,1,352,155
9873,9872,1,293,28
9881,9880,1,104,146
9882,9881,1,1756,192
9884,9883,1,446,172
9887,9886,2,205,103
9888,9887,3,80,170
9890,9889,2,99,75
9892,9891,1,206,30
9895,9894,1,584,127
9901,9900,1,644,192
9902,9901,2,37,174
9903,9902,1,456,174
9913,9912,1,259,153
9916,9915,1,829,10
9919,9918,1,328,178
9930,9929,390,0,182
9938,9937,1,769,95
9939,9938,2,247,106
9954,9953,1,603,11
9957,9956,2,76,171
9964,9963,2,890,3
9970,9969,1,710,177
9975,9974,1,438,23
9978,9977,1,245,22
9980,9979,3,467,171
9983,9982,2,607,180
9985,9984,2,481,178
9998,9997,2,346,111
10002,10001,2,411,70
10012,10011,1,252,184
10015,10014,1,52,109
10031,10030,1,16,39
10034,10033,1,329,120
10039,10038,2,257,23
10043,10042,3,103,64
10047,10046,1,633,86
10052,10051,1,78,1
10060,10059,4,54,147
10062,10061,1,89,81
10063,10062,1,568,159
10067,10066,1,606,78
10071,10070,2,73,148
10074,10073,3,366,169
10077,10076,1,556,7
10086,10085,1,854,137
10087,10086,2,140,124
10091,10090,1,955,95
10108,10107,2,508,126
10110,10109,3,518,187
10112,10111,3,289,185
10114,10113,1,103,23
10119,10118,7,488,170
10127,10126,1,317,56
10128,10127,1,32,76
10131,10130,2,343,48
10137,10136,1,640,116
10139,10138,1,27,128
10146,10145,1,506,175
10148,10147,2,118,26
10150,10149,1,852,11
10154,10153,2,462,86
10160,10159,3,128,168
10162,10161,2,314,11
10178,10177,1,160,89
10179,10178,3,76,150
10181,10180,2,110,74
10183,10182,1,127,65
10186,10185,1,1036,132
10194,10193,2,99,171
10200,10199,2,289,155
10201,10200,1,59,189
10203,10202,2,614,23
10207,10206,1,708,164
10210,10209,2,169,187
10215,10214,2,976,137
10227,10226,4,751,5
10233,10232,1,31,159
10242,10241,1,547,165
10247,10246,3,249,189
10248,10247,1,251,78
10261,10260,1,844,92
10267,10266,3,398,130
10274,10273,2,16,99
10280,10279,2,133,193
10281,10280,1,617,31
10282,10281,1,1073,137
10289,10288,1,55,86
10292,10291,2,384,189
10300,10299,2,157,192
10301,10300,2,175,195
10303,10302,1,492,31
10306,10305,1,291,108
10314,10313,2,264,44
10319,10318,2,434,181
10331,10330,2,298,122
10332,10331,1,584,172
10336,10335,1,977,3
10340,10339,5,461,66
10346,10345,2,308,108
10348,10347,1,635,120
10355,10354,3,883,31
10359,10358,2,118,45
10362,10361,2,373,112
10367,10366,2,16,152
10368,10367,4,36,134
10370,10369,1,259,146
10375,10374,2,448,104
10376,10375,1,470,145
10384,10383,2,900,78
10385,10384,1,664,44
10388,10387,1,357,60
10394,10393,2,354,79
10400,10399,1,213,125
10411,10410,2,69,69
10412,10411,1,118,13
10413,10412,2,101,130
10418,10417,1,309,20
10420,10419,1,149,140
10427,10426,2,458,79
10434,10433,4,217,184
10435,10434,1,690,195
10450,10449,1,623,180
10451,10450,2,509,195
10456,10455,1,375,153
10459,10458,1,122,192
10465,10464,3,407,84
10477,10476,2,206,43
10478,10477,1,291,3
10489,10488,1,160,178
10491,10490,1,27,65
10505,10504,1,217,5
10518,10517,2,389,95
10528,10527,1,256,170
10533,10532,2,959,137
10539,10538,2,137,135
10544,10543,1,118,120
10545,10544,1,718,157
10547,10546,2,515,192
10550,10549,1,499,25
10554,10553,3,82,12
10555,10554,2,384,18
10556,10555,2,411,185
10559,10558,1,37,5
10579,10578,1,75,97
10585,10584,2,344,41
10586,10585,1,263,38
10587,10586,2,454,131
10594,10593,2,249,181
10603,10602,2,457,78
10606,10605,1,470,130
10612,10611,1,475,50
10618,10617,1,78,194
10623,10622,187,0,182
10631,10630,2,310,126
10638,10637,2,239,43
10639,10638,1,244,78
10640,10639,2,94,144
10641,10640,2,317,107
10643,10642,1,269,57
10645,10644,2,475,99
10650,10649,2,634,116
10666,10665,2,70,174
10668,10667,1,524,180
10683,10682,1,250,139
10684,10683,1,516,56
10688,10687,2,447,151
10695,10694,1,629,92
10698,10697,2,273,194
10699,10698,1,297,136
10701,10700,1,105,29
10702,10701,1,302,40
10706,10705,1,75,30
10709,10708,1,255,35
10714,10713,1,584,98
10718,10717,1,339,111
10724,10723,2,542,78
10741,10740,1,325,80
10747,10746,2,442,61
10748,10747,361,0,182
10753,10752,2,134,57
10756,10755,2,360,122
10757,10756,3,168,154
10758,10757,1,163,43
10774,10773,2,441,140
10779,10778,1,421,154
10787,10786,2,233,97
10796,10795,1,817,132
10802,10801,3,88,82
10811,10810,1,359,94
10815,10814,1,466,10
10819,10818,1,104,73
10825,10824,1,370,178
10828,10827,1,423,140
10849,10848,1,178,134
10858,10857,2,84,51
10871,10870,3,793,116
10873,10872,2,274,81
10889,10888,2,634,46
10892,10891,2,923,195
10894,10893,2,350,49
10896,10895,2,859,147
10898,10897,1,915,177
10907,10906,1,291,15
10908,10907,1,693,16
10910,10909,1,56,76
10923,10922,1,61,161
10940,10939,1,87,157
10945,10944,1,567,120
10950,10949,2,736,164
10952,10951,1,378,29
10953,10952,2,325,106
10955,10954,2,134,77
10967,10966,1,618,69
10972,10971,2,711,192
10974,10973,3,710,44
10984,10983,1,308,189
10985,10984,1,701,187
10994,10993,2,289,88
11006,11005,1,248,107
11007,11006,3,188,170
11016,11015,2,1663,177
11033,11032,378,0,182
11038,11037,1,151,85
11048,11047,1,77,142
11053,11052,2,219,162
11057,11056,1,61,67
11058,11057,1,280,128
11059,11058,1,138,136
11060,11059,1,754,122
11062,11061,1,53,130
11067,11066,1,637,80
11086,11085,1,526,147
11095,11094,2,176,27
11096,11095,2,29,137
11099,11098,2,541,151
11101,11100,1,229,181
11107,11106,1,682,86
11109,11108,2,527,122
11110,11109,1,273,32
11111,11110,2,107,151
11112,11111,2,1278,192
11115,11114,4,451,178
11122,11121,2,176,170
11124,11123,1,40,72
11125,11124,6,197,17
11126,11125,1,468,14
11127,11126,1,68,135
11129,11128,1,707,78
11131,11130,2,247,195
11134,11133,1,216,77
11146,11145,1,172,131
11148,11147,1,142,9
11154,11153,3,3,43
11160,11159,1,687,80
11165,11164,2,305,92
11167,11166,1,848,177
11169,11168,1,59,156
11170,11169,1,367,178
11173,11172,1,911,137
11177,11176,2,115,130
11180,11179,1,281,85
11183,11182,1,33,130
11184,11183,2,61,180
11189,11188,2,414,116
11192,11191,2,616,10
11201,11200,2,366,95
11202,11201,1,225,13
11213,11212,1,259,180
11225,11224,1,813,194
11227,11226,1,37,21
11232,11231,2,52,124
11238,11237,2,390,60
11243,11242,1,1665,177
11245,11244,1,648,184
11246,11245,4,150,39
11251,11250,161,0,182
11253,11252,2,128,177
11261,11260,1,302,35
11264,11263,2,63,185
11267,11266,1,226,146
11269,11268,3,315,82
11279,11278,1,159,144
11289,11288,1,493,194
11290,11289,2,171,29
11295,11294,1,11,151
11299,11298,1,101,61
11304,11303,2,461,120
11306,11305,3,226,28
11309,11308,1,726,31
11320,11319,2,76,183
11325,11324,2,533,22
11334,11333,1,471,186
11339,11338,2,75,43
11346,11345,1,49,100
11358,11357,1,193,133
11359,11358,2,170,53
11360,11359,1,45,55
11361,11360,1,512,117
11366,11365,1,324,125
11367,11366,3,982,75
11369,11368,1,384,49
11374,11373,1,793,76
11380,11379,1,217,29
11389,11388,2,150,10
11394,11393,1,370,81
11396,11395,1,35,10
11403,11402,2,847,137
11405,11404,2,173,146
11407,11406,3,1,138
11408,11407,1,88,31
11411,11410,1,270,54
11414,11413,1,280,65
11423,11422,2,95,80
11435,11434,2,582,70
11439,11438,1,266,184
11441,11440,3,263,33
11443,11442,1,75,87
11449,11448,1,256,127
11452,11451,3,377,99
11453,11452,3,446,125
11455,11454,1,214,56
11460,11459,1,435,11
11462,11461,2,459,95
11471,11470,4,32,146
11474,11473,2,128,36
11477,11476,2,126,26
11480,11479,1,192,107
11481,11480,2,673,119
11487,11486,1,83,149
11497,11496,1,615,195
11498,11497,2,368,107
11502,11501,2,452,56
11503,11502,2,265,60
11512,11511,3,730,80
11515,11514,7,141,104
11530,11529,1,808,137
11533,11532,3,495,184
11535,11534,1,809,157
11536,11535,2,586,177
11537,11536,1,118,155
11538,11537,1,429,82
11539,11538,3,454,177
11540,11539,1,881,76
11544,11543,1,34,190
11568,11567,1,40,10
11577,11576,4,1490,192
11588,11587,1,448,192
11593,11592,4,352,126
11594,11593,1,144,133
11599,11598,1,713,194
11605,11604,2,275,119
11617,11616,1,708,116
11618,11617,1,176,132
11619,11618,1,626,137
11621,11620,2,40,63
11625,11624,1,226,191
11626,11625,3,479,122
11631,11630,3,458,159
11632,11631,1,224,179
11652,11651,6,250,80
11654,11653,1,240,60
11656,11655,1,583,120
11661,11660,1,652,177
11664,11663,1,123,11
11669,11668,2,334,181
11671,11670,3,797,11
11672,11671,2,147,111
11674,11673,2,37,23
11682,11681,1,152,10
11684,11683,1,389,107
11686,11685,212,0,182
11695,11694,1,155,105
11698,11697,2,148,177
11702,11701,1,254,82
